29.5878, -95.2241, 1363878721.597
42.749496, -73.5951, 1363878721.6043
40.260498, -75.6155, 1363878721.6119
34.6342, -82.4211, 1363878721.6195
35.902206, -78.6283, 1363878721.6276
37.7014, -97.4405, 1363878721.6349
53.600006, -2.300003, 1363878721.6423
29.056305, -82.0257, 1363878721.6502
39.452606, -105.5522, 1363878721.6575
42.222305, -85.9043, 1363878721.6649
42.942505, -85.6161, 1363878721.6723
38.214493, -85.2053, 1363878721.68
26.311005, -80.1009, 1363878721.6875
35.902206, -78.6283, 1363878721.6948
51.516693, 14.016693, 1363878721.7025
51.8667, 10.683304, 1363878721.7099
42.749496, -73.5951, 1363878721.7177
36.118896, -93.984, 1363878721.7262
39.922104, -75.2945, 1363878781.4234
36.0607, -95.8064, 1363878781.4314
53.3667, -1.5, 1363878781.4388
42.643295, -73.8748, 1363878781.4463
41.710495, -87.5645, 1363878781.4538
37.3956, -92.751, 1363878781.4611
34.7984, -77.3592, 1363878781.4685
42.749496, -73.5951, 1363878781.4757
43.664597, 7.1533966, 1363878781.4834
33.943207, -84.318, 1363878781.491
36.7968, -76.1767, 1363878781.4985
34.882202, -81.8511, 1363878781.5059
40.757797, -89.6098, 1363878781.5134
32.7948, -95.636, 1363878781.5208
42.977707, -85.711, 1363878781.5284
40.839905, -73.9422, 1363878781.5358
38.487198, -76.0867, 1363878781.5431
61.1886, -149.8878, 1363878781.5503
33.780304, -84.7719, 1363878781.5578
34.694504, -82.2789, 1363878781.5656
34.220505, -77.8702, 1363878781.5746
34.7193, -86.5604, 1363878781.582
29.5878, -95.2241, 1363878781.5893
42.749496, -73.5951, 1363878781.5969
40.260498, -75.6155, 1363878781.6041
34.6342, -82.4211, 1363878781.6115
35.902206, -78.6283, 1363878781.619
37.7014, -97.4405, 1363878781.6266
53.600006, -2.300003, 1363878781.634
29.056305, -82.0257, 1363878781.6417
39.452606, -105.5522, 1363878781.6492
42.222305, -85.9043, 1363878781.6568
42.942505, -85.6161, 1363878781.6643
38.214493, -85.2053, 1363878781.6717
26.311005, -80.1009, 1363878781.679
35.902206, -78.6283, 1363878781.6865
51.516693, 14.016693, 1363878781.6939
51.8667, 10.683304, 1363878781.7015
42.749496, -73.5951, 1363878781.7089
36.118896, -93.984, 1363878781.7162
39.922104, -75.2945, 1363878841.3786
36.0607, -95.8064, 1363878841.3868
53.3667, -1.5, 1363878841.3948
42.643295, -73.8748, 1363878841.4023
41.710495, -87.5645, 1363878841.4098
37.3956, -92.751, 1363878841.4172
34.7984, -77.3592, 1363878841.4247
42.749496, -73.5951, 1363878841.432
43.664597, 7.1533966, 1363878841.4395
33.943207, -84.318, 1363878841.4471
